01000000003401X01       375209595MA
35204500210000Z87         1009595AD
35204500210000Z88          109595AD
35204500210000Z93          10959571
35204500210000Z96          61959571
35204500210100X04         330959571
35204500210100X08         455959571
35204500210100X11         193959571
35204500210100X12         414959571
35204500210100Z01         120959571
35204500210100Z02          469595AD
35204500210100Z03          22959571
35204500210100Z04           3959571
35204500210100Z05          16959571
35204500210100Z08        8647959571
35204500210100Z09        1179959571
35204500210100Z10        6288959571
35204500210100Z72         442959571
35204500210100Z93          44959571
35204500210100Z96          13959571
35205100810000X01         126959571
35205100810000X04         126959571
35205100810000X08         330959571
35205100810000X11         190959571
35205100810000X12           4959571
35205100810000X21         113959571
35205100810000X30        4660959571
35205100810000X40         855959571
35205100810000X47         300959571
35205100810000Z01          69959571
35205100810000Z02           3959571
35205100810000Z03          12959571
35205100810000Z04           3959571
35205100810000Z05           5959571
35205100810000Z08       13246959571
35205100810000Z09        1381959571
35205100810000Z10        3015959571
35205100810000Z67         855959571
35205100810000Z73         330959571
35205100810000Z81        5928959571
35205100810000Z82         300959571
35205100810000Z88         113959571
35205100810000Z89        4660959571
35205100810000Z93           4959571
35205100810100X01         392959571
35205100810100X04         411959571
35205100810100X08        1426959571
35205100810100X11         771959571
35205100810100X12          48959571
35205100810100X21          84959571
35205100810100X30       15384959571
35205100810100X40        4952959571
35205100810100X47        1000959571
35205100810100Z01         196959571
35205100810100Z02           7959571
35205100810100Z03          45959571
35205100810100Z04           6959571
35205100810100Z05          20959571
35205100810100Z08       52164959571
35205100810100Z09        3401959571
35205100810100Z10        9812959571
35205100810100Z67        4952959571
35205100810100Z73        1426959571
35205100810100Z81       21420959571
35205100810100Z82        1000959571
35205100810100Z88          84959571
35205100810100Z89       15384959571
35205100810100Z93          19959571
36000000007501V87       208119595AD
36000000007501X01      1035539595AD
36000000007501X05      213919959571
36000000007501X06       20811959571
36000000007501X08      266514959571
36000000007501X11      3652119595AD
36000000007501X12        3831959571
36000000007501X21      418976959571
36000000007501X30      744152959571
36000000007501X33       390699595MA
36000000007501X40     1062906959571
36000000007501X41     1121544959571
36000000007501X42      380610959571
36000000007501X44      489960959571
36000000007501X46      248051959571
36000000007501X47       428529595AD
36000000007501Z01       24191959571
36000000007501Z03        9489959571
36000000007501Z04        4258959571
36000000007501Z05        5011959571
36000000007501Z08    159422209595MC
36000000007501Z09     67226909595MC
36000000007501Z10     24627569595MC
36000000007501Z67       406429595MA
36000000007501Z68      413995959571
36000000007501Z72       29370959571
36000000007501Z73      186173959571
36000000007501Z75       24191959571
36000000007501Z77      903095959571
36000000007501Z78     1218977959571
36000000007501Z79     1022264959571
36000000007501Z81     45090519595BC
36000000007501Z82      290903959571
36000000007501Z83      4899609595MA
36000000007501Z88        4981959571
36000000007501Z89      7050839595AD
36000000007501Z91       338379595AD
36000000007501Z93       10442959571
36000000007501Z96       68088959571
36000000007501Z98       167209595AD
36000000008601X01      442411959571
36000000008601X02      238222959571
36000000008601X05      6921499595AD
36000000008601X06      437220959571
36000000008601X08     2062854959571
36000000008601X11     13471059595AD
36000000008601X12       92954959571
36000000008601X21      302179959571
36000000008601X30    29270462959571
36000000008601X33     28057609595AD
36000000008601X40     3001156959571
36000000008601X41     49096729595AD
36000000008601X44       62398959571
36000000008601X47     17892079595AD
36000000008601Z01      358149959571
36000000008601Z02      110745959571
36000000008601Z03       92224959571
36000000008601Z04       10758959571
36000000008601Z05       11360959571
36000000008601Z06        5085959571
36000000008601Z07         397959571
36000000008601Z08    72283632959571
36000000008601Z09    10427024959571
36000000008601Z10     5450645959571
36000000008601Z11     8609436959571
36000000008601Z12     1018739959571
36000000008601Z67     19321119595AD
36000000008601Z68      3021799595AD
36000000008601Z72      1185249595AD
36000000008601Z73     17490859595AD
36000000008601Z75      239960959571
36000000008601Z76      118189959571
36000000008601Z77     13427429595AD
36000000008601Z78     49106889595AD
36000000008601Z79     10690459595AD
36000000008601Z81    393350749595BC
36000000008601Z82     1789207959571
36000000008601Z83       623989595AD
36000000008601Z89    264647029595AD
36000000008601Z91      1939219595AD
36000000008601Z93       177029595AD
36000000008601Z96      3891669595AD
36000000008601Z99      4372209595AD
36000000009101V87         559959571
36000000009101X01      133908959571
36000000009101X05      2277039595AD
36000000009101X06         559959571
36000000009101X08      786892959571
36000000009101X11      3610509595AD
36000000009101X12       17731959571
36000000009101X21      318853959571
36000000009101X30      805425959571
36000000009101X33      4305389595AD
36000000009101X40      537741959571
36000000009101X41     17664529595AD
36000000009101X42       257919595AD
36000000009101X44      462739959571
36000000009101X46      2189319595AD
36000000009101X47       348619595AD
36000000009101Z01      100784959571
36000000009101Z02       58932959571
36000000009101Z03       44834959571
36000000009101Z04        4293959571
36000000009101Z05        3401959571
36000000009101Z06         490959571
36000000009101Z07          47959571
36000000009101Z08    19096040959571
36000000009101Z09     2526730959571
36000000009101Z10     1155683959571
36000000009101Z11     1177909959571
36000000009101Z12      234835959571
36000000009101Z67      1428579595AD
36000000009101Z68      3178709595AD
36000000009101Z72       244889595AD
36000000009101Z73      1645919595AD
36000000009101Z75      100784959571
36000000009101Z77      3964359595AD
36000000009101Z78     21188329595AD
36000000009101Z79      3948849595AD
36000000009101Z81     41707939595BC
36000000009101Z82      253792959571
36000000009101Z83      4627399595AD
36000000009101Z88         9839595AD
36000000009101Z89      3748879595AD
36000000009101Z93       107719595AD
36000000009101Z96      5978139595AD
36000000010201X01      531090959571
36000000010201X02       93722959571
36000000010201X05      812841959571
36000000010201X06      143443959571
36000000010201X08     2348439959571
36000000010201X11     1526915959571
36000000010201X12       21233959571
36000000010201X21      924614959571
36000000010201X30     5359741959571
36000000010201X33      8125789595AD
36000000010201X35        1400959571
36000000010201X40     6163400959571
36000000010201X41    12450775959571
36000000010201X44     2043124959571
36000000010201X46     1107650959571
36000000010201X47     11938609595AD
36000000010201Z01      166623959571
36000000010201Z02       170139595AD
36000000010201Z03       72930959571
36000000010201Z04        5711959571
36000000010201Z05        4495959571
36000000010201Z06         300959571
36000000010201Z07         300959571
36000000010201Z08   174740280959571
36000000010201Z09     9154733959571
36000000010201Z10     3290340959571
36000000010201Z11     1504000959571
36000000010201Z12      265000959571
36000000010201Z67     3670174959571
36000000010201Z68      924149959571
36000000010201Z72      410231959571
36000000010201Z73     1123009959571
36000000010201Z75      133298959571
